run,ticker,entry_date,entry_px,shares,last_date,bridged,exit_date,exit_px,reason
MARGIN_BRIDGE,KR,2018-10-24,28.34,611.34,2018-11-01,True,2018-11-02,29.25,rollback
MARGIN_BRIDGE,MGM,2018-09-04,28.7,699.5601,2018-11-06,True,2018-11-07,27.62,rollback
MARGIN_BRIDGE,F,2018-08-28,10.08,2013.9059,2018-11-09,True,2018-11-12,9.38,rollback
MARGIN_BRIDGE,BAC,2018-10-05,30.6,626.9778,2018-11-09,True,2018-11-12,28.38,rollback
MARGIN_BRIDGE,AVGO,2018-11-07,23.199,795.6216,2018-11-09,True,2018-11-12,23.1,rollback
MARGIN_BRIDGE,FITB,2018-08-17,29.78,662.9406,2018-11-12,True,2018-11-13,27.59,rollback
MARGIN_BRIDGE,KEY,2018-10-05,20.55,933.5554,2018-11-12,True,2018-11-13,18.27,rollback
MARGIN_BRIDGE,ABBV,2018-08-02,93.58,209.0169,2018-11-13,True,2018-11-14,89.05,rollback
MARGIN_BRIDGE,PBCT,2018-11-16,15.96,1123.2312,2018-11-19,False,2018-11-20,15.99,rollback
MARGIN_BRIDGE,AMAT,2018-07-27,48.63,413.3189,2018-11-29,True,2018-11-30,36.47,rollback
MARGIN_BRIDGE,NWL,2018-02-08,29.38,580.3932,2018-12-04,False,2018-12-06,23.28,rollback
MARGIN_BRIDGE,PFE,2018-10-22,44.44,402.6286,2018-12-04,True,2018-12-06,44.58,rollback
MARGIN_BRIDGE,LRCX,2018-11-02,15.293,1203.1796,2018-12-04,True,2018-12-06,14.5,rollback
MARGIN_BRIDGE,KLAC,2018-11-21,9.562,1889.2826,2018-12-04,False,2018-12-06,9.421,rollback
MARGIN_BRIDGE,BAX,2018-11-23,64.96,274.2884,2018-12-04,True,2018-12-06,66.35,rollback
MARGIN_BRIDGE,HPQ,2018-12-07,23.9,752.6956,2018-12-21,True,2018-12-24,19.4,forced_deleverage
MARGIN_BRIDGE,CAT,2018-12-28,127.13,126.1642,2019-01-03,True,2019-01-04,124.17,forced_deleverage
MARGIN_BRIDGE,COTY,2018-09-18,12.33,1573.0909,2019-01-09,True,2019-01-10,7.29,rollback
MARGIN_BRIDGE,FB,2018-12-07,139.25,129.2009,2019-01-11,False,2019-01-14,142.0,rollback
MARGIN_BRIDGE,TXN,2018-11-21,97.75,184.8022,2019-01-14,False,2019-01-15,96.99,rollback
MARGIN_BRIDGE,GILD,2018-12-07,69.78,257.7762,2019-01-14,True,2019-01-15,67.19,rollback
MARGIN_BRIDGE,AMZN,2019-01-07,80.1155,205.825,2019-01-14,True,2019-01-15,81.6,rollback
MARGIN_BRIDGE,F,2018-11-27,9.37,1927.6341,2019-01-16,True,2019-01-17,8.27,rollback
MARGIN_BRIDGE,ANET,2018-12-07,14.8863,1208.5154,2019-01-16,False,2019-01-17,13.7369,rollback
MARGIN_BRIDGE,ABT,2019-01-14,68.41,249.4224,2019-01-23,True,2019-01-24,70.0,rollback
MARGIN_BRIDGE,WMB,2018-11-20,25.11,714.6496,2019-02-05,False,2019-02-06,27.15,rollback
MARGIN_BRIDGE,KMI,2018-08-07,18.05,1119.2177,2019-02-06,True,2019-02-07,18.02,rollback
MARGIN_BRIDGE,ORLY,2019-01-15,22.75,757.5114,2019-02-06,False,2019-02-07,24.1067,rollback
MARGIN_BRIDGE,AAPL,2019-01-28,38.9475,435.0904,2019-02-11,True,2019-02-12,42.525,rollback
MARGIN_BRIDGE,WDC,2019-01-25,45.5,379.2115,2019-02-15,True,2019-02-19,48.42,rollback
MARGIN_BRIDGE,WMT,2019-02-08,32.1133,546.858,2019-02-20,True,2019-02-21,33.22,rollback
MARGIN_BRIDGE,KEY,2019-02-08,17.01,1032.4687,2019-02-21,True,2019-02-22,17.71,rollback
MARGIN_BRIDGE,EBAY,2018-11-27,28.58,631.9464,2019-02-25,True,2019-02-26,37.34,rollback
MARGIN_BRIDGE,MDT,2019-01-18,88.52,196.8219,2019-02-25,False,2019-02-26,92.25,rollback
MARGIN_BRIDGE,PYPL,2019-02-11,92.25,192.4445,2019-03-04,True,2019-03-05,96.65,rollback
MARGIN_BRIDGE,BMY,2018-12-07,53.23,337.9396,2019-03-06,True,2019-03-07,52.7,rollback
MARGIN_BRIDGE,WFC,2019-02-26,49.49,368.5648,2019-03-19,True,2019-03-20,51.19,rollback
MARGIN_BRIDGE,NVDA,2019-02-13,3.809,4765.4159,2019-03-20,True,2019-03-21,4.3833,rollback
MARGIN_BRIDGE,AMZN,2019-02-06,83.5375,214.1537,2019-03-22,True,2019-03-25,87.8895,rollback
MARGIN_BRIDGE,AMD,2019-03-20,26.49,699.4441,2019-03-22,True,2019-03-25,26.29,rollback
MARGIN_BRIDGE,DHI,2019-03-08,40.34,431.7461,2019-03-26,True,2019-03-27,42.14,rollback
MARGIN_BRIDGE,CSX,2019-03-27,24.3067,760.5072,2019-04-02,True,2019-04-03,25.44,rollback
MARGIN_BRIDGE,FCX,2019-03-21,12.71,1449.8708,2019-04-05,True,2019-04-08,13.45,rollback
MARGIN_BRIDGE,F,2019-03-27,8.75,2112.8307,2019-04-15,True,2019-04-16,9.32,rollback
MARGIN_BRIDGE,BKNG,2018-06-01,84.8396,217.5361,2019-04-16,True,2019-04-17,73.9452,rollback
MARGIN_BRIDGE,KEY,2019-04-03,16.65,1111.3877,2019-04-18,True,2019-04-22,16.7,rollback
MARGIN_BRIDGE,BAC,2019-02-19,28.93,638.5621,2019-04-22,True,2019-04-23,29.99,rollback
MARGIN_BRIDGE,HRB,2019-02-22,24.66,740.07,2019-04-23,True,2019-04-24,26.35,rollback
MARGIN_BRIDGE,TWTR,2019-02-26,31.89,571.9461,2019-04-26,True,2019-04-29,38.63,rollback
MARGIN_BRIDGE,WMT,2019-04-08,32.8167,569.2127,2019-04-26,True,2019-04-29,33.96,rollback
MARGIN_BRIDGE,NEE,2019-04-16,47.765,396.9328,2019-05-01,True,2019-05-02,48.21,rollback
MARGIN_BRIDGE,FB,2019-03-05,167.37,107.3715,2019-05-02,True,2019-05-03,194.38,rollback
MARGIN_BRIDGE,JNJ,2019-04-17,139.0,142.0139,2019-05-02,True,2019-05-03,141.29,rollback
MARGIN_BRIDGE,CVS,2019-01-24,65.5,263.003,2019-05-03,False,2019-05-06,55.97,rollback
MARGIN_BRIDGE,GE,2019-04-29,47.6984,424.3181,2019-05-07,True,2019-05-08,50.24,rollback
MARGIN_BRIDGE,QCOM,2018-11-30,58.22,319.0748,2019-05-08,True,2019-05-09,83.37,rollback
MARGIN_BRIDGE,PFE,2019-05-03,41.22,496.4306,2019-05-17,True,2019-05-20,41.4,rollback
MARGIN_BRIDGE,COTY,2019-05-06,11.26,1777.4606,2019-05-22,True,2019-05-23,13.03,rollback
MARGIN_BRIDGE,DWDP,2019-02-21,56.28,326.3663,2019-05-31,True,2019-05-31,30.52,delisted
MARGIN_BRIDGE,AMD,2019-05-03,28.3,723.1419,2019-06-12,True,2019-06-13,32.39,rollback
MARGIN_BRIDGE,AMAT,2019-05-20,41.8,469.2876,2019-06-12,True,2019-06-13,41.61,rollback
MARGIN_BRIDGE,CMG,2019-05-03,14.1514,1446.0684,2019-06-13,True,2019-06-14,14.6776,rollback
MARGIN_BRIDGE,BA,2019-04-22,375.69,52.0894,2019-06-19,True,2019-06-20,373.0,rollback
MARGIN_BRIDGE,CVX,2019-05-10,121.17,160.8825,2019-06-19,True,2019-06-20,124.31,rollback
MARGIN_BRIDGE,CTL,2019-03-27,12.25,1509.0893,2019-06-21,True,2019-06-24,11.38,rollback
MARGIN_BRIDGE,STX,2019-05-09,48.21,404.4903,2019-06-25,True,2019-06-26,47.24,rollback
MARGIN_BRIDGE,WMT,2019-05-23,33.94,562.5643,2019-06-26,True,2019-06-27,36.6867,rollback
MARGIN_BRIDGE,WFC,2019-04-29,47.97,421.8945,2019-07-02,True,2019-07-03,47.3,rollback
MARGIN_BRIDGE,NVDA,2019-06-14,3.6128,5576.1298,2019-07-02,True,2019-07-03,4.0793,rollback
MARGIN_BRIDGE,MYL,2019-06-20,18.4,1131.2451,2019-07-05,True,2019-07-08,19.41,rollback
MARGIN_BRIDGE,JCI,2019-06-13,39.82,504.6034,2019-07-08,True,2019-07-09,41.66,rollback
MARGIN_BRIDGE,ANET,2019-06-27,16.0494,1296.6224,2019-07-08,True,2019-07-09,16.6244,rollback
MARGIN_BRIDGE,ORLY,2019-07-03,25.5333,840.604,2019-07-19,True,2019-07-22,26.5413,rollback
MARGIN_BRIDGE,M,2019-07-08,21.69,991.0908,2019-07-25,True,2019-07-26,22.84,rollback
MARGIN_BRIDGE,TWTR,2019-07-03,36.29,591.4114,2019-07-30,True,2019-07-31,41.08,rollback
MARGIN_BRIDGE,EW,2019-07-10,63.01,342.9621,2019-08-05,True,2019-08-06,70.4867,rollback
MARGIN_BRIDGE,APC,2019-06-27,70.69,294.3694,2019-08-08,True,2019-08-08,72.77,delisted
MARGIN_BRIDGE,MRK,2019-07-31,82.9,261.3573,2019-08-12,True,2019-08-13,85.46,rollback
MARGIN_BRIDGE,T,2019-07-26,33.74,642.3511,2019-08-14,True,2019-08-15,34.24,rollback
MARGIN_BRIDGE,NEE,2019-08-07,52.8475,386.906,2019-08-14,True,2019-08-15,53.6575,rollback
MARGIN_BRIDGE,WDC,2019-08-19,56.64,368.7694,2019-08-23,True,2019-08-26,55.49,forced_deleverage
MARGIN_BRIDGE,F,2019-06-14,10.01,2012.4311,2019-09-10,True,2019-09-11,9.29,rollback
MARGIN_BRIDGE,AAPL,2019-08-14,50.79,407.7518,2019-09-13,True,2019-09-16,54.4325,rollback
MARGIN_BRIDGE,ATVI,2019-04-24,46.45,435.1962,2019-09-16,True,2019-09-17,55.5,rollback
MARGIN_BRIDGE,VZ,2019-06-20,57.9,359.5156,2019-09-16,True,2019-09-17,59.32,rollback
MARGIN_BRIDGE,C,2019-06-05,65.45,295.8966,2019-09-19,True,2019-09-20,70.15,rollback
MARGIN_BRIDGE,LRCX,2019-08-19,21.0,994.7231,2019-09-20,True,2019-09-23,23.5,rollback
MARGIN_BRIDGE,FCX,2019-07-22,11.56,1820.9322,2019-09-23,True,2019-09-24,10.31,rollback
MARGIN_BRIDGE,ABBV,2019-01-22,88.86,197.8705,2019-09-25,False,2019-09-26,72.95,rollback
MARGIN_BRIDGE,ORCL,2019-09-26,54.11,397.9199,2019-10-16,True,2019-10-17,56.01,rollback
MARGIN_BRIDGE,NFLX,2019-04-23,37.545,528.8611,2019-10-18,True,2019-10-21,27.289,rollback
MARGIN_BRIDGE,ALXN,2019-09-17,108.86,201.4772,2019-10-25,True,2019-10-28,105.0,rollback
MARGIN_BRIDGE,AMD,2019-06-28,31.08,679.1021,2019-10-29,True,2019-10-30,32.93,rollback
MARGIN_BRIDGE,CTL,2019-10-17,12.2,1815.1664,2019-10-30,True,2019-10-31,12.86,rollback
MARGIN_BRIDGE,MSFT,2019-08-09,138.61,153.3963,2019-10-31,True,2019-11-01,144.26,rollback
MARGIN_BRIDGE,FTNT,2019-09-17,15.98,1372.5849,2019-10-31,True,2019-11-01,17.732,rollback
MARGIN_BRIDGE,MRK,2019-09-23,84.91,255.5486,2019-11-01,True,2019-11-04,85.59,rollback
MARGIN_BRIDGE,XOM,2019-11-04,70.07,324.8257,2019-11-06,True,2019-11-07,72.03,rollback
MARGIN_BRIDGE,MRO,2019-11-04,12.32,1847.3539,2019-11-06,True,2019-11-07,12.61,rollback
MARGIN_BRIDGE,QCOM,2019-08-19,74.58,280.077,2019-11-13,True,2019-11-14,90.31,rollback
MARGIN_BRIDGE,JNJ,2019-07-09,141.46,150.7002,2019-11-18,True,2019-11-19,135.0,rollback
MARGIN_BRIDGE,HPQ,2019-10-28,17.46,1274.3993,2019-11-20,True,2019-11-21,19.81,rollback
MARGIN_BRIDGE,CMG,2019-09-18,16.5,1329.0223,2019-12-04,True,2019-12-05,16.18,rollback
MARGIN_BRIDGE,KO,2019-10-21,54.45,402.4731,2019-12-05,True,2019-12-06,54.31,rollback
MARGIN_BRIDGE,NEM,2019-09-18,39.53,554.7122,2019-12-06,True,2019-12-09,40.12,rollback
MARGIN_BRIDGE,SLB,2019-11-21,36.42,628.2718,2019-12-13,True,2019-12-16,39.11,rollback
MARGIN_BRIDGE,F,2019-11-04,8.93,2548.8998,2019-12-17,False,2019-12-18,9.39,rollback
MARGIN_BRIDGE,SBUX,2019-11-14,84.1,272.7479,2019-12-17,True,2019-12-18,88.39,rollback
MARGIN_BRIDGE,ATVI,2019-10-31,55.93,401.5592,2019-12-24,True,2019-12-26,58.81,rollback
MARGIN_BRIDGE,HAL,2019-12-05,21.6,1062.8028,2019-12-26,True,2019-12-27,24.55,rollback
MARGIN_BRIDGE,NVDA,2019-11-19,5.2758,4368.4707,2019-12-27,True,2019-12-30,5.8998,rollback
MARGIN_BRIDGE,NFLX,2019-12-18,31.626,772.6339,2019-12-27,True,2019-12-30,32.908,rollback
MARGIN_BRIDGE,AMZN,2019-09-05,91.0975,235.8171,2019-12-31,True,2020-01-02,93.75,rollback
MARGIN_BRIDGE,KMI,2019-11-04,20.54,1107.9972,2020-01-02,True,2020-01-03,21.07,rollback
MARGIN_BRIDGE,GIS,2020-01-02,53.63,459.7767,2020-01-22,True,2020-01-23,53.83,rollback
MARGIN_BRIDGE,GOOG,2020-01-03,67.393,360.1213,2020-01-27,True,2020-01-28,72.15,rollback
MARGIN_BRIDGE,TSCO,2019-12-06,19.51,1181.2867,2020-02-07,True,2020-02-10,19.234,rollback
MARGIN_BRIDGE,MPC,2019-11-08,65.87,344.5636,2020-02-14,True,2020-02-18,57.18,rollback
MARGIN_BRIDGE,PEP,2019-12-30,136.7,180.3144,2020-02-18,True,2020-02-19,145.62,rollback
MARGIN_BRIDGE,WMT,2019-11-07,40.0,577.8592,2020-02-19,True,2020-02-20,39.07,rollback
MARGIN_BRIDGE,AMD,2020-02-10,49.47,478.0781,2020-02-21,True,2020-02-24,48.175,rollback
MARGIN_BRIDGE,OXY,2020-02-20,42.7,565.5205,2020-03-16,True,2020-03-17,12.38,forced_deleverage
MARGIN_BRIDGE,PM,2019-09-26,74.91,287.4452,2020-04-07,True,2020-04-08,75.17,rollback
MARGIN_BRIDGE,CVS,2019-12-26,74.7,331.7691,2020-04-13,True,2020-04-14,59.88,rollback
MARGIN_BRIDGE,HBI,2020-01-02,14.77,1669.5367,2020-04-13,True,2020-04-14,9.49,rollback
MARGIN_BRIDGE,F,2020-04-09,5.51,2895.8589,2020-04-13,True,2020-04-14,5.27,rollback
MARGIN_BRIDGE,WFC,2019-12-17,54.11,450.144,2020-04-14,True,2020-04-15,28.77,rollback
MARGIN_BRIDGE,USB,2019-12-27,60.36,411.5769,2020-04-14,True,2020-04-15,35.13,rollback
MARGIN_BRIDGE,C,2020-04-09,46.94,339.9102,2020-04-14,True,2020-04-15,43.37,rollback
MARGIN_BRIDGE,BAC,2019-12-09,33.5,692.0511,2020-04-15,True,2020-04-16,22.15,rollback
MARGIN_BRIDGE,AVGO,2020-01-29,32.082,740.2108,2020-04-20,True,2020-04-21,25.456,rollback
MARGIN_BRIDGE,T,2020-01-23,38.96,619.3268,2020-04-21,True,2020-04-22,30.9,rollback
MARGIN_BRIDGE,AAPL,2020-02-20,80.6575,299.4009,2020-04-21,True,2020-04-22,68.4025,rollback
MARGIN_BRIDGE,GILD,2020-04-17,85.17,184.0733,2020-04-28,False,2020-04-29,83.97,rollback
MARGIN_BRIDGE,TWTR,2020-04-23,28.43,535.0074,2020-04-28,False,2020-04-29,30.06,rollback
MARGIN_BRIDGE,CCL,2020-04-15,11.88,1297.4172,2020-04-30,False,2020-05-01,14.9,rollback
MARGIN_BRIDGE,KEY,2020-04-24,10.78,1418.0153,2020-04-30,True,2020-05-01,11.26,rollback
MARGIN_BRIDGE,ORLY,2019-12-18,29.5793,826.054,2020-05-01,True,2020-05-04,24.9827,rollback
MARGIN_BRIDGE,HBAN,2020-04-23,7.87,1932.4955,2020-05-01,False,2020-05-04,8.34,rollback
MARGIN_BRIDGE,SYF,2020-04-23,16.06,946.9477,2020-05-01,False,2020-05-04,17.95,rollback
MARGIN_BRIDGE,BEN,2020-02-19,26.16,929.4817,2020-05-05,True,2020-05-06,18.12,rollback
MARGIN_BRIDGE,CSCO,2020-05-11,42.78,396.3664,2020-05-19,True,2020-05-20,45.05,rollback
MARGIN_BRIDGE,AMAT,2020-05-08,52.41,320.8807,2020-05-21,False,2020-05-22,55.02,rollback
MARGIN_BRIDGE,FTNT,2020-04-30,21.6,850.6727,2020-05-26,True,2020-05-27,27.45,rollback
MARGIN_BRIDGE,AAL,2020-04-15,12.52,1231.034,2020-05-28,False,2020-05-29,10.48,rollback
MARGIN_BRIDGE,BAC,2020-05-11,23.11,733.8424,2020-05-28,False,2020-05-29,24.42,rollback
MARGIN_BRIDGE,C,2020-05-11,45.21,375.0808,2020-05-28,True,2020-05-29,48.02,rollback
MARGIN_BRIDGE,F,2020-05-11,5.18,3274.1208,2020-05-29,False,2020-06-01,5.73,rollback
MARGIN_BRIDGE,GPS,2020-05-22,8.21,2181.1789,2020-05-29,True,2020-06-01,9.38,rollback
MARGIN_BRIDGE,VZ,2020-05-29,55.33,331.3416,2020-06-01,True,2020-06-02,55.82,rollback
MARGIN_BRIDGE,NCLH,2020-04-24,11.37,1344.5004,2020-06-09,True,2020-06-10,22.71,rollback
MARGIN_BRIDGE,HPQ,2020-04-29,15.9,1124.8047,2020-06-09,True,2020-06-10,17.36,rollback
MARGIN_BRIDGE,FTI,2020-06-02,8.02,2389.1462,2020-06-09,True,2020-06-10,9.14,rollback
MARGIN_BRIDGE,SLB,2020-04-23,15.85,959.5899,2020-06-10,False,2020-06-11,19.12,rollback
MARGIN_BRIDGE,OXY,2020-04-24,14.18,1078.1194,2020-06-10,False,2020-06-11,17.84,rollback
MARGIN_BRIDGE,CCL,2020-05-19,14.61,1191.9199,2020-06-10,True,2020-06-11,17.29,rollback
MARGIN_BRIDGE,WFC,2020-05-27,27.8,732.2488,2020-06-10,True,2020-06-11,27.2,rollback
MARGIN_BRIDGE,UA,2020-06-02,8.39,2283.8987,2020-06-10,True,2020-06-11,8.62,rollback
MARGIN_BRIDGE,LRCX,2020-05-11,26.247,646.1024,2020-06-11,False,2020-06-12,29.2803,rollback
MARGIN_BRIDGE,LUV,2020-05-20,28.47,619.5166,2020-06-11,True,2020-06-12,36.06,rollback
MARGIN_BRIDGE,COTY,2020-06-02,4.5,4258.4151,2020-06-11,True,2020-06-12,4.95,rollback
MARGIN_BRIDGE,CRM,2020-06-11,176.64,117.6727,2020-06-23,False,2020-06-24,187.51,rollback
MARGIN_BRIDGE,NFLX,2020-06-10,43.6,541.5183,2020-06-24,True,2020-06-25,45.886,rollback
MARGIN_BRIDGE,ORCL,2020-06-19,54.21,391.3122,2020-07-13,False,2020-07-14,56.67,rollback
MARGIN_BRIDGE,GOOGL,2020-06-23,72.6,291.4282,2020-07-13,True,2020-07-14,74.6395,rollback
MARGIN_BRIDGE,PFE,2020-05-29,38.27,479.071,2020-07-14,True,2020-07-15,35.99,rollback
MARGIN_BRIDGE,F,2020-07-15,6.54,3219.0401,2020-07-17,True,2020-07-20,6.8,rollback
MARGIN_BRIDGE,KO,2020-07-15,46.3,454.6754,2020-07-23,True,2020-07-24,48.4,rollback
MARGIN_BRIDGE,WMT,2020-06-23,40.9167,517.0659,2020-07-27,True,2020-07-28,43.8333,rollback
MARGIN_BRIDGE,CTL,2020-07-29,9.91,2249.8393,2020-08-12,True,2020-08-13,10.73,rollback
MARGIN_BRIDGE,AMD,2020-06-10,57.2,412.7863,2020-08-17,True,2020-08-18,82.8,rollback
MARGIN_BRIDGE,WMT,2020-08-13,43.7367,547.3752,2020-08-18,True,2020-08-19,44.7367,rollback
MARGIN_BRIDGE,NFLX,2020-08-19,49.393,483.7928,2020-08-20,True,2020-08-21,49.646,forced_deleverage
MARGIN_BRIDGE,V,2020-07-20,194.74,109.5963,2020-08-31,True,2020-09-01,212.21,rollback
MARGIN_BRIDGE,GOOGL,2020-08-18,76.306,314.2962,2020-08-31,True,2020-09-01,81.608,rollback
MARGIN_BRIDGE,CMG,2020-06-19,20.8,1019.7555,2020-09-03,False,2020-09-04,26.6578,rollback
MARGIN_BRIDGE,GOOG,2020-08-18,76.309,314.2995,2020-09-03,True,2020-09-04,81.213,rollback
MARGIN_BRIDGE,NFLX,2020-08-21,49.646,473.9685,2020-09-03,True,2020-09-04,52.018,rollback
MARGIN_BRIDGE,KSS,2020-09-04,22.05,1115.1762,2020-09-18,True,2020-09-21,22.53,index_drop
MARGIN_BRIDGE,TWTR,2020-09-21,39.43,571.2225,2020-09-24,True,2020-09-25,43.21,rollback
MARGIN_BRIDGE,PEP,2020-06-10,133.28,177.1385,2020-10-14,True,2020-10-15,141.16,rollback
MARGIN_BRIDGE,LRCX,2020-09-25,32.472,664.3482,2020-10-16,True,2020-10-19,36.75,rollback
MARGIN_BRIDGE,CSX,2020-07-15,23.5,895.7625,2020-11-06,True,2020-11-09,30.1167,rollback
MARGIN_BRIDGE,MS,2020-06-26,48.3,417.8511,2020-11-10,True,2020-11-11,55.94,rollback
MARGIN_BRIDGE,XOM,2020-07-28,43.91,503.4437,2020-11-10,True,2020-11-11,37.09,rollback
MARGIN_BRIDGE,BAC,2020-09-08,26.14,917.1108,2020-11-12,True,2020-11-13,26.88,rollback
MARGIN_BRIDGE,MYL,2020-11-11,15.71,1667.6574,2020-11-16,True,2020-11-16,15.855,delisted
MARGIN_BRIDGE,C,2020-09-08,51.92,461.7118,2020-11-18,True,2020-11-19,51.6,rollback
MARGIN_BRIDGE,KMI,2020-10-15,12.81,1789.607,2020-11-18,True,2020-11-19,13.7,rollback
MARGIN_BRIDGE,MRO,2020-06-19,6.7,3166.2829,2020-11-25,False,2020-11-27,6.46,rollback
MARGIN_BRIDGE,DVN,2020-06-19,13.42,1580.4661,2020-11-25,True,2020-11-27,14.98,rollback
MARGIN_BRIDGE,IBM,2020-11-11,112.9254,231.9902,2020-11-25,True,2020-11-27,118.738,rollback
MARGIN_BRIDGE,AAL,2020-11-16,12.87,2058.2976,2020-11-27,True,2020-11-30,14.92,rollback
MARGIN_BRIDGE,ABBV,2020-09-01,95.52,257.8057,2020-12-01,True,2020-12-02,104.0,rollback
MARGIN_BRIDGE,NFLX,2020-11-30,49.008,582.7333,2020-12-08,True,2020-12-09,51.053,rollback
MARGIN_BRIDGE,PYPL,2020-11-23,194.53,141.4517,2020-12-09,True,2020-12-10,208.36,rollback
MARGIN_BRIDGE,ATVI,2020-10-19,82.28,282.2216,2021-01-04,True,2021-01-05,90.32,rollback
MARGIN_BRIDGE,NEE,2020-11-27,76.05,376.7974,2021-01-11,True,2021-01-12,79.65,rollback
MARGIN_BRIDGE,GILD,2020-06-01,75.47,243.7259,2021-01-13,True,2021-01-14,61.64,rollback
MARGIN_BRIDGE,ORLY,2020-09-01,31.1567,790.3394,2021-01-13,True,2021-01-14,32.224,rollback
MARGIN_BRIDGE,EBAY,2020-11-20,49.8,545.564,2021-01-13,True,2021-01-14,55.83,rollback
MARGIN_BRIDGE,BMY,2020-12-16,62.5,465.9991,2021-01-13,True,2021-01-14,64.91,rollback
MARGIN_BRIDGE,GOOGL,2021-01-14,87.4435,348.4225,2021-01-27,True,2021-01-28,91.55,rollback
MARGIN_BRIDGE,GOOG,2021-01-14,87.681,347.4614,2021-01-27,True,2021-01-28,92.197,rollback
MARGIN_BRIDGE,AAPL,2021-01-14,130.8,232.942,2021-01-28,False,2021-01-29,135.83,rollback
MARGIN_BRIDGE,KR,2020-11-09,31.98,793.0607,2021-01-29,True,2021-02-01,34.51,rollback
MARGIN_BRIDGE,MSFT,2020-12-02,214.88,133.103,2021-01-29,True,2021-02-01,235.06,rollback
MARGIN_BRIDGE,NOW,2020-11-18,102.25,265.5609,2021-02-09,True,2021-02-10,117.152,rollback
MARGIN_BRIDGE,CSCO,2021-02-02,45.52,679.1416,2021-02-09,True,2021-02-10,46.15,rollback
MARGIN_BRIDGE,NVDA,2021-02-03,13.636,2286.7866,2021-02-09,True,2021-02-10,14.4633,rollback
MARGIN_BRIDGE,CMCSA,2021-01-29,50.31,614.1579,2021-02-12,True,2021-02-16,53.0,rollback
MARGIN_BRIDGE,HPE,2021-01-12,12.04,2511.6175,2021-02-17,True,2021-02-18,13.91,rollback
MARGIN_BRIDGE,LRCX,2021-02-12,57.018,583.3595,2021-02-22,True,2021-02-23,55.655,rollback
MARGIN_BRIDGE,AAL,2021-01-15,16.17,1869.7571,2021-02-25,True,2021-02-26,20.61,rollback
MARGIN_BRIDGE,SCHW,2021-02-16,58.93,579.1024,2021-02-25,True,2021-02-26,62.91,rollback
MARGIN_BRIDGE,VZ,2021-02-18,56.94,592.8447,2021-02-25,True,2021-02-26,56.47,rollback
MARGIN_BRIDGE,TWTR,2021-01-29,51.02,605.5809,2021-03-02,True,2021-03-03,74.01,rollback
MARGIN_BRIDGE,ORCL,2021-01-28,62.55,503.971,2021-03-04,True,2021-03-05,67.3101,rollback
MARGIN_BRIDGE,GPS,2020-06-29,12.89,1533.6381,2021-03-16,True,2021-03-17,31.12,rollback
MARGIN_BRIDGE,AVGO,2021-03-02,49.037,718.1228,2021-03-29,True,2021-03-30,46.388,rollback
MARGIN_BRIDGE,WMT,2021-01-05,48.8667,589.0454,2021-03-30,True,2021-03-31,45.1833,rollback
MARGIN_BRIDGE,ORLY,2021-02-11,30.3853,1103.8254,2021-04-05,True,2021-04-06,33.8347,rollback
MARGIN_BRIDGE,CPRT,2020-12-14,29.375,981.7895,2021-04-06,True,2021-04-07,28.1525,rollback
MARGIN_BRIDGE,GM,2021-03-03,54.5,635.7148,2021-04-07,True,2021-04-08,60.36,rollback
MARGIN_BRIDGE,NFLX,2021-03-02,55.334,636.4324,2021-04-12,True,2021-04-13,55.7,rollback
MARGIN_BRIDGE,CMG,2021-03-02,29.8682,1178.9405,2021-04-13,True,2021-04-14,30.719,rollback
MARGIN_BRIDGE,TWTR,2021-04-07,66.64,562.8561,2021-04-14,True,2021-04-15,70.55,rollback
MARGIN_BRIDGE,AMZN,2020-11-27,160.563,178.4774,2021-04-19,True,2021-04-20,168.68,rollback
MARGIN_BRIDGE,AAPL,2021-03-17,124.05,290.5388,2021-04-20,True,2021-04-21,132.36,rollback
MARGIN_BRIDGE,WFC,2021-03-31,39.27,920.1168,2021-04-20,True,2021-04-21,42.24,rollback
MARGIN_BRIDGE,GOOGL,2021-03-17,103.4235,348.4656,2021-04-22,True,2021-04-23,113.35,rollback
MARGIN_BRIDGE,T,2021-03-05,29.01,1174.8608,2021-04-26,True,2021-04-27,30.84,rollback
MARGIN_BRIDGE,MOS,2021-04-14,32.44,1166.1623,2021-04-30,True,2021-05-03,35.3,rollback
MARGIN_BRIDGE,SCHW,2021-04-26,67.53,567.0632,2021-04-30,True,2021-05-03,70.83,rollback
MARGIN_BRIDGE,MDLZ,2021-04-21,59.37,622.3586,2021-05-04,True,2021-05-05,60.94,rollback
MARGIN_BRIDGE,JNJ,2021-04-20,161.0,235.2909,2021-05-05,True,2021-05-06,166.79,rollback
MARGIN_BRIDGE,VZ,2021-05-03,58.23,667.9781,2021-05-07,True,2021-05-10,59.08,rollback
MARGIN_BRIDGE,NKE,2021-04-13,135.6,280.5716,2021-05-10,True,2021-05-11,138.38,rollback
MARGIN_BRIDGE,HAL,2020-06-19,13.78,1539.3306,2021-05-11,False,2021-05-12,22.63,rollback
MARGIN_BRIDGE,ABBV,2021-02-23,106.97,322.9286,2021-05-11,True,2021-05-12,114.85,rollback
MARGIN_BRIDGE,JPM,2021-04-08,154.0,245.0361,2021-05-11,True,2021-05-12,159.61,rollback
